series_id,period_end,fiscal_year,fiscal_quarter,value,units,source_type,source,notes
de_guidance_fy_net_income_mid,2018-10-28,2018,Q2,2300,USDm,filing,filings/2018-05-18__de-us-20180518-q2-8k__784663.md,"guidance_issued=2018-05-18; guidance_vintage=FY2018 Q2 earnings release; vintage_seq=2; guides FY2018 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2018-10-28,2018,Q3,2360,USDm,filing,filings/2018-08-17__de-us-20180817-q3-8k__784667.md,"guidance_issued=2018-08-17; guidance_vintage=FY2018 Q3 earnings release; vintage_seq=3; guides FY2018 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2019-11-03,2019,Q4,3600,USDm,filing,filings/2018-11-21__de-us-20181121-fy-8k__654629.md,"guidance_issued=2018-11-21; guidance_vintage=FY2018 Q4 earnings release; vintage_seq=0; guides FY2019 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2019 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2019-11-03,2019,Q1,3600,USDm,filing,filings/2019-02-15__de-us-20190215-q1-8k__654630.md,"guidance_issued=2019-02-15; guidance_vintage=FY2019 Q1 earnings release; vintage_seq=1; guides FY2019 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2019-11-03,2019,Q2,3300,USDm,filing,filings/2019-05-17__de-us-20190517-q2-8k__645299.md,"guidance_issued=2019-05-17; guidance_vintage=FY2019 Q2 earnings release; vintage_seq=2; guides FY2019 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2019-11-03,2019,Q3,3200,USDm,filing,filings/2019-08-16__de-us-20190816-q3-8k__645300.md,"guidance_issued=2019-08-16; guidance_vintage=FY2019 Q3 earnings release; vintage_seq=3; guides FY2019 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2020-11-01,2020,Q4,2900,USDm,filing,filings/2019-11-27__de-us-20191127-q4-8k__469218.md,"guidance_issued=2019-11-27; guidance_vintage=FY2019 Q4 earnings release; vintage_seq=0; guides FY2020 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2020 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2020-11-01,2020,Q1,2900,USDm,filing,filings/2020-02-21__de-us-20200221-q1-8k__469227.md,"guidance_issued=2020-02-21; guidance_vintage=FY2020 Q1 earnings release; vintage_seq=1; guides FY2020 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2020-11-01,2020,Q2,1800,USDm,filing,filings/2020-05-21__de-us-20200521-q2-8k__469475.md,"guidance_issued=2020-05-21; guidance_vintage=FY2020 Q2 earnings release; vintage_seq=2; guides FY2020 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2020-11-01,2020,Q3,2250,USDm,filing,filings/2020-08-20__de-us-20200820-q3-8k__105830.md,"guidance_issued=2020-08-20; guidance_vintage=FY2020 Q3 earnings release; vintage_seq=3; guides FY2020 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2021-10-31,2021,Q4,3800,USDm,filing,filings/2020-11-25__de-us-20201125-q4-8k__105817.md,"guidance_issued=2020-11-25; guidance_vintage=FY2020 Q4 earnings release; vintage_seq=0; guides FY2021 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2021 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2021-10-31,2021,Q1,4800,USDm,filing,filings/2021-02-19__de-us-20210219-q1-8k__105842.md,"guidance_issued=2021-02-19; guidance_vintage=FY2021 Q1 earnings release; vintage_seq=1; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2021-10-31,2021,Q2,5500,USDm,filing,filings/2021-05-21__de-us-20210521-q2-8k__105846.md,"guidance_issued=2021-05-21; guidance_vintage=FY2021 Q2 earnings release; vintage_seq=2; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2021-10-31,2021,Q3,5800,USDm,filing,filings/2021-08-20__de-us-20210820-q3-8k__105827.md,"guidance_issued=2021-08-20; guidance_vintage=FY2021 Q3 earnings release; vintage_seq=3; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2022-10-30,2022,Q4,6750,USDm,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,"guidance_issued=2021-11-24; guidance_vintage=FY2021 Q4 earnings release; vintage_seq=0; guides FY2022 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2022 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2022-10-30,2022,Q1,6900,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,"guidance_issued=2022-02-18; guidance_vintage=FY2022 Q1 earnings release; vintage_seq=1; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2022-10-30,2022,Q2,7200,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,"guidance_issued=2022-05-20; guidance_vintage=FY2022 Q2 earnings release; vintage_seq=2; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2022-10-30,2022,Q3,7100,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,"guidance_issued=2022-08-19; guidance_vintage=FY2022 Q3 earnings release; vintage_seq=3; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2023-10-29,2023,Q4,8250,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"guidance_issued=2022-11-23; guidance_vintage=FY2022 Q4 earnings release; vintage_seq=0; guides FY2023 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2023 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2023-10-29,2023,Q1,9000,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,"guidance_issued=2023-02-17; guidance_vintage=FY2023 Q1 earnings release; vintage_seq=1; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2023-10-29,2023,Q2,9375,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,"guidance_issued=2023-05-19; guidance_vintage=FY2023 Q2 earnings release; vintage_seq=2; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2023-10-29,2023,Q3,9875,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,"guidance_issued=2023-08-18; guidance_vintage=FY2023 Q3 earnings release; vintage_seq=3; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2024-10-27,2024,Q4,8000,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"guidance_issued=2023-11-22; guidance_vintage=FY2023 Q4 earnings release; vintage_seq=0; guides FY2024 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2024 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2024-10-27,2024,Q1,7625,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,"guidance_issued=2024-02-15; guidance_vintage=FY2024 Q1 earnings release; vintage_seq=1; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2024-10-27,2024,Q2,7000,USDm,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,"guidance_issued=2024-05-16; guidance_vintage=FY2024 Q2 earnings release; vintage_seq=2; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2024-10-27,2024,Q3,7000,USDm,filing,filings/2024-08-15__de-us-20240815-q3-8k__105836.md,"guidance_issued=2024-08-15; guidance_vintage=FY2024 Q3 earnings release; vintage_seq=3; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; point estimate ('about $Xbn') -- low/mid/high identical; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2025-11-02,2025,Q4,5250,USDm,filing,filings/2024-11-21__de-us-20241121-q4-8k__105840.md,"guidance_issued=2024-11-21; guidance_vintage=FY2024 Q4 earnings release; vintage_seq=0; guides FY2025 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2025 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2025-11-02,2025,Q1,5250,USDm,filing,filings/2025-02-13__de-us-20250213-q1-8k__105841.md,"guidance_issued=2025-02-13; guidance_vintage=FY2025 Q1 earnings release; vintage_seq=1; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2025-11-02,2025,Q2,5125,USDm,filing,filings/2025-05-15__de-us-20250515-q2-8k__105808.md,"guidance_issued=2025-05-15; guidance_vintage=FY2025 Q2 earnings release; vintage_seq=2; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
de_guidance_fy_net_income_mid,2025-11-02,2025,Q3,5000,USDm,filing,filings/2025-08-15__de-us-20250815-q3-8k__143410.md,"guidance_issued=2025-08-15; guidance_vintage=FY2025 Q3 earnings release; vintage_seq=3; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; explicit guidance range; mid = midpoint of low and high"
